qRg,(qRg)^2*I(q)/I(0),(qRg)^2*I(q)/I(0)_err,
0.10296266273775277,0.010811851799483704,0.0006409523088206957,
0.11276863078103548,0.012228310982681954,0.0004179341734531879,
0.1225745988243182,0.015547910003135792,0.00041989188015986294,
0.13238056652425775,0.01811480028863629,0.0003987840909722006,
0.14218653456754046,0.0204657101979087,0.00036938419591549135,
0.15199250226748007,0.02302218031820173,0.00035948409508760557,
0.16179847031076278,0.026259400928482342,0.0003715727384840816,
0.17160443801070233,0.029109169596218096,0.00039728635233937063,
0.18141040605398503,0.03327587789689211,0.0004253451658503143,
0.19121637409726777,0.03687422006513521,0.00046910214941659395,
0.20102234179720732,0.03972191722924441,0.000513331955750964,
0.21082830984049003,0.04360927673299285,0.0005497671900488801,
0.22063427754042964,0.04707857499766965,0.0005855633085250445,
0.23044024558371234,0.053112898121404385,0.0006184990025209705,
0.2402462132836519,0.057040315351894744,0.000655736915451172,
0.2500521813269346,0.06125581086545074,0.0007037049125690765,
0.25985814937021734,0.06608283728234601,0.0007543195218871972,
0.2696641170701569,0.07096469650488167,0.0007813938013654929,
0.2794700851134396,0.07380276785186808,0.0008229865234903515,
0.2892760528133792,0.08220105439477064,0.0008816695833439026,
0.29908202085666186,0.08580508078169569,0.0009153506363500195,
0.30888798855660143,0.09194193737972355,0.0009701776809429066,
0.31869395659988414,0.09843819273037904,0.0010022646929153827,
0.3284999246431669,0.10552933808816636,0.0010453759874223946,
0.3383058923431065,0.1098675311205616,0.0011377359840154721,
0.34811185935635974,0.11548903545606864,0.0011424139214436578,
0.35791782877301503,0.12175956892080515,0.0011843467424894035,
0.3677237947562389,0.13101923354576084,0.001260355545106068,
0.3775297641728942,0.13604628132795973,0.0013052386140394842,
0.387335730156118,0.1438362589662361,0.0013803677335904687,
0.3971416995727733,0.14952077436114974,0.0013882056166885945,
0.4069476689894286,0.1559715110390588,0.0014625316723354633,
0.41675363497265244,0.16222193417633363,0.0015164696641348295,
0.42655960438930773,0.17236132736042017,0.0014661094527500251,
0.4363655703725316,0.17966885245958045,0.0015043816830705272,
0.44617153978918683,0.18594408970917425,0.0015019575564339006,
0.45597750577241075,0.1943389918143162,0.0015588637083190286,
0.46578347518906604,0.20121939648502454,0.0015781194959597605,
0.4755894446057213,0.20973084376276807,0.0016151355110691104,
0.48539541058894514,0.21797033683632,0.001649187811468714,
0.49520138000560043,0.22465656290517816,0.0016954509766966541,
0.5050073459888242,0.2337621834666728,0.0017322085042504273,
0.5148133154054796,0.24273686733947059,0.0017612068871163398,
0.5246192813887034,0.25145609605261077,0.001812235916543747,
0.5344252508053587,0.2595215510439614,0.0018356027575121873,
0.5442312167885826,0.2669531777192732,0.0018911039393637583,
0.5540371862052379,0.27847871276675507,0.0019297135060753691,
0.5638431556218932,0.28667726583181297,0.0019707496469286994,
0.573649121605117,0.29412001718916997,0.002012163470843345,
0.5834550910217723,0.3051786414195718,0.0020460158234491357,
0.5932610570049961,0.313847369559933,0.0020976967559901555,
0.6030670264216514,0.32358217716774484,0.002147126063007765,
0.6128729924048752,0.33054943359569144,0.0021767333137829676,
0.6226789618215306,0.3394344360652057,0.0022430899165796236,
0.6324849278047544,0.35146107195795095,0.002263648136743373,
0.6422908972214098,0.36281107340556307,0.0023244656190766428,
0.652096866638065,0.369393102908422,0.0023873451828171424,
0.6619028326212888,0.3821039047526428,0.002390219799125178,
0.6717088020379441,0.38786326411667293,0.0024723685800976045,
0.681514768021168,0.39946740593052954,0.002486256006529276,
0.6913207374378233,0.412659035121331,0.002560984543425204,
0.7011267034210471,0.4167382764549676,0.0026109845057756416,
0.7109326728377023,0.42658688717415044,0.002625037046427483,
0.7207386388209264,0.439027950627872,0.0026967064135683155,
0.7305446082375815,0.44458698887370524,0.0027247789177383937,
0.7403505776542368,0.4529579146355844,0.0027898507418718057,
0.7501565436374608,0.4687945987404818,0.002845134389248746,
0.7599625130541159,0.47276328032007536,0.0028687522154318534,
0.7697684790373399,0.48934743055453206,0.0029415376454169193,
0.7795744484539952,0.4944193818713102,0.00299101969918434,
0.789380414437219,0.5017125292417779,0.0030361641232523355,
0.7991863838538743,0.5108417199245505,0.0030625179101114773,
0.8089923498370981,0.5199989887506462,0.003142537074289431,
0.8187983192537535,0.5321297186758499,0.003174895395254101,
0.8286042886704087,0.5424429435105406,0.0032287637572851313,
0.8384102546536325,0.5554679687582176,0.0032779321282399806,
0.8482162240702878,0.5657637909703324,0.0033243093813087824,
0.8580221900535117,0.5754024246016383,0.0033831974617277577,
0.867828159470167,0.5815213757433347,0.003421897612025526,
0.8776341254533908,0.5924048062668466,0.003476759462471702,
0.887440094870046,0.6056571367175877,0.0035491962682756414,
0.89724606085327,0.6184720641647771,0.003567954549221147,
0.9070520302699252,0.6253923102679717,0.00365331117912583,
0.9168579996865805,0.6358363885903511,0.0036565578585086985,
0.9266639656698044,0.6386914282913521,0.0037579646707601604,
0.9364699350864597,0.6567157314426253,0.0037837606452640273,
0.9462759010696835,0.6647146383857991,0.003841837919473882,
0.9560818704863387,0.6826640281338431,0.003993827063980278,
0.9658878364695626,0.6906850967472022,0.004098857593743558,
0.9756938058862179,0.6929102018195452,0.004151365523341211,
0.9854997718694418,0.7082060179633732,0.0042439120650964906,
0.9953057412860971,0.7136479244251708,0.004274314254648466,
1.0051117107027523,0.719936074807668,0.004375082999424011,
1.0149176766859762,0.7277445408731819,0.004420467084503445,
1.0247236461026314,0.7418374248481305,0.004493336076834533,
1.0345296120858554,0.7521301475294195,0.004567659869620503,
1.0443355815025106,0.7606620382636025,0.004626181707227131,
1.0541415474857345,0.7656689212981004,0.004722783148438502,
1.0639475169023898,0.7807581576098658,0.0047772902166020575,
1.0737534828856135,0.7886679609247278,0.004869041240641198,
1.083559452302269,0.7959315239815721,0.00494571815281633,
1.0933654217189241,0.8124567310634132,0.0050282276452102885,
1.103171387702148,0.8203121139062386,0.005078682422649425,
1.1129773571188033,0.8318059033003348,0.0051861106387470005,
1.1227833231020272,0.8362580234900955,0.005227585747821741,
1.1325892925186825,0.8465322228446209,0.005330895942218861,
1.1423952585019064,0.8553460172588214,0.005377656141957586,
1.1522012279185618,0.8603257430447564,0.005486791764399675,
1.1620071939017855,0.8697870490785762,0.005537082736486349,
1.171813163318441,0.8704911224074129,0.005591691634662918,
1.181619132735096,0.8808715144666042,0.005727651962314965,
1.19142509871832,0.8927994632454134,0.005749089786222323,
1.2012310681349752,0.907765116404105,0.005902609335886988,
1.211037034118199,0.9121492256782405,0.005889619024780608,
1.2208430035348543,0.9195649265396542,0.005946802878507846,
1.2306489695180782,0.9266922402072956,0.006019048779459157,
1.2404549389347335,0.93102330557639,0.006126491096619402,
1.250260908351389,0.9449257284064271,0.006191544973471798,
1.2600668743346126,0.9384661671634976,0.0062435539152112035,
1.269872843751268,0.9603011024275541,0.006375805617245602,
1.2796788097344918,0.9608558247855167,0.0064005907987956185,
1.289484779151147,0.9741814232192784,0.006429943668496127,
1.2992907451343707,0.9910427959584898,0.006535079612692684,
1.3090967145510262,0.9845925350811462,0.006589163018714087,
1.3189026805342499,0.999995881485904,0.006712526923910317,
1.3287086499509053,0.9991214424914147,0.006743058015105102,
1.3385146193675606,1.0010112012548913,0.00680616235789057,
1.3483205853507845,1.0140114667797466,0.006892798981446751,
1.3581265547674397,1.0341641132274335,0.006945590121942358,
1.3679325207506636,1.024587484559619,0.007032555772259607,
1.3777384901673189,1.0308490261502345,0.00706728892283014,
1.3875444561505428,1.037321918518179,0.007225717764038118,
1.3973504255671982,1.0387824620023298,0.007262355791287792,
1.407156391550422,1.0561421674661366,0.007285923983893515,
1.4169623609670772,1.0549868463378933,0.007359824779458764,
1.4267683303837324,1.0501087736703116,0.007447847933838021,
1.4365742963669563,1.0570377590907176,0.007580382892961619,
1.4463802657836116,1.0812240014383019,0.007602722021126249,
1.4561862317668355,1.0878038854379104,0.007639690639407333,
1.4659922011834907,1.0769934823358582,0.007723635659140472,
1.4757981671667146,1.0849011456683648,0.007852340012641167,
1.4856041365833699,1.0885574929311623,0.007936088973162999,
1.4954101025665938,1.0939932088678228,0.00795278625098677,
1.505216071983249,1.1017248880179527,0.008051810967240652,
1.5150220413999045,1.1132461649174747,0.008182504873519732,
1.5248280073831282,1.1076130381774918,0.008176976691906876,
1.5346339767997834,1.1232058343094304,0.008315429485773492,
1.5444399427830071,1.1183071926035115,0.008306489397962897,
1.5542459121996626,1.1308601366549307,0.008510404868186121,
1.5640518781828863,1.1289318808658115,0.008553113975619269,
1.5738578475995417,1.139071393555934,0.0086422597995036,
1.5836638135827654,1.1283263761022904,0.008655916476673197,
1.5934697829994209,1.1433482009249638,0.008734019423482668,
1.6032757524160761,1.1621560680199348,0.008966686215699154,
1.6130817183993,1.1558867068639098,0.008853388994388079,
1.6228876878159553,1.1381711277337467,0.009011492440098795,
1.6326936537991792,1.1592139584465975,0.009126039385631732,
1.6424996232158344,1.1372971103960845,0.009159582760588671,
1.6523055891990583,1.1436898573750662,0.00924150294927527,
1.6621115586157136,1.1724292071165574,0.009356122953637629,
1.6719175245989375,1.1546306757808757,0.009680397180897053,
1.6817234940155927,1.1558345507817684,0.009924292186823475,
1.691529463432248,1.1569653483611704,0.00997483771992344,
1.701335429415472,1.1794038221371328,0.010258441528333707,
1.7111413988321271,1.1828739340790928,0.010253364498309383,
1.720947364815351,1.1773679922479694,0.010568415750884285,
1.7307533342320063,1.1726341171921437,0.010616193760239367,
1.7405593002152302,1.1729779136650547,0.010794541372185487,
1.7503652696318854,1.1829542715433072,0.010944034705103745,
1.7601712356151094,1.1785380323629313,0.011064938172509618,
1.7699772050317646,1.1916886531682889,0.011231331839392211,
1.7797831744484198,1.1830380722055125,0.011343962343719878,
1.7895891404316435,1.1846245989702655,0.011490407663897568,
1.799395109848299,1.2014690295613348,0.011668720227179064,
1.8092010758315227,1.1810382981667134,0.011840660423471372,
1.8190070452481781,1.1760213951296912,0.011937077676725782,
1.8288130112314018,1.1984932000020248,0.011979113957105983,
1.8386189806480573,1.2064478688625349,0.012212382024051043,
1.8484249466312812,1.1894709881270433,0.012365069518321382,
1.8582309160479364,1.2195225484293142,0.012414436855242838,
1.8680368854645917,1.204629695932811,0.012772254715973392,
1.8778428514478156,1.1798425569639552,0.012661428118386565,
1.8876488208644708,1.1955545863484753,0.012987861043282495,
1.8974547868476948,1.2001825099129833,0.012849277526710038,
1.90726075626435,1.2128455424631734,0.013277330270980816,
1.917066722247574,1.18935241577014,0.013261396558361348,
1.9268726916642291,1.2057800547236917,0.013434443597207467,
1.9366786576474528,1.2121354612216486,0.013731115602351981,
1.9464846270641083,1.1830588091662018,0.013446397623364192,
1.9562905964807635,1.2188597148419598,0.013876711651595661,
1.9660965624639875,1.2195536470148762,0.013789575976846151,
1.9759025318806427,1.1829990081218131,0.0140120828005408,
1.9857084978638666,1.202930866628596,0.014233280981368196,
1.9955144672805218,1.195134230992883,0.014164676625395577,
2.0053204332637455,1.1822394514358343,0.014370490612907811,
2.015126402680401,1.1995029898108405,0.014339429042918584,
2.0249323720970565,1.2009361692565537,0.01462698358789686,
2.03473833808028,1.1733764866687741,0.014628769516135816,
2.0445443074969356,1.2020137545455292,0.014859519738036179,
2.0543502734801593,1.204560405206926,0.015067389081026757,
2.0641562428968148,1.1829393764815463,0.014812778046061325,
2.0739622088800385,1.1751133132242786,0.015313138032905823,
2.0837681782966935,1.1742744951731667,0.015120050450959146,
2.0935741442799176,1.1905613624536917,0.015449408480948544,
2.1033801136965726,1.1887448001772036,0.015615511084390493,
2.113186083113228,1.1615996926924772,0.015475744906602485,
2.122992049096452,1.1790333693230401,0.015853442833133845,
2.1327980185131072,1.1749593923887185,0.015655818219635048,
2.142603984496331,1.157767265781685,0.01599657582655574,
2.1524099539129864,1.1585174695114013,0.016012373989873395,
2.1622159198962105,1.1639914112398397,0.016263786206403973,
2.1720218893128656,1.151644489137509,0.016486167998585294,
2.1818278552960897,1.1698040923629736,0.016282451858911175,
2.1916338247127447,1.1767858581392068,0.016548728202572437,
2.2014397941293997,1.1485432708561767,0.01663731927612564,
2.2112457601126234,1.171508284988553,0.016775743035728312,
2.221051729529279,1.1382399547507487,0.01704015461176097,
2.2308576955125026,1.1304650828903642,0.01683401850911936,
2.240663664929158,1.113384562496662,0.017316689326058784,
