qRg,(qRg)^2*I(q)/I(0),(qRg)^2*I(q)/I(0)_err,
0.12385436480635739,0.016686310855893956,0.0016427897915544578,
0.13565001879411018,0.017989209115726233,0.0010572567672213406,
0.147445672781863,0.023547357908451035,0.001074089734444838,
0.15924132635660637,0.0240980481753351,0.0010067794233287984,
0.17103698034435916,0.02891914169661244,0.0009447735189921377,
0.1828326339191026,0.03697315284607738,0.0009179445818571068,
0.19462828790685538,0.038549208502687074,0.0009464002808511996,
0.20642394148159876,0.04405145117175723,0.0010171591992061463,
0.21821959546935155,0.04889239988128969,0.001083399718715783,
0.2300152494571044,0.05148749166170714,0.0011915439958938587,
0.24181090303184777,0.05764118270589628,0.0013029006513533968,
0.25360655701960055,0.06755344934347739,0.0014000170829087733,
0.265402210594344,0.07067823408100428,0.0014867323275702927,
0.2771978645820968,0.07565623999712905,0.0015630875435932766,
0.28899351815684016,0.0800172303449895,0.0016615758148048091,
0.30078917214459294,0.08558404645045244,0.0017704814793424264,
0.3125848261323458,0.09637618532933237,0.0019012861883957546,
0.32438047970708916,0.10531705347269667,0.0019756575913320727,
0.336176133694842,0.10912159518323727,0.0020732483617361143,
0.3479717872695854,0.11288033796740071,0.0022093784302639227,
0.3597674412573381,0.12587792254235214,0.002305259897537776,
0.3715630948320815,0.1323616606627882,0.002443663379730003,
0.38335874881983434,0.13956761571283058,0.002525404076385657,
0.3951544028075872,0.14721777856246118,0.0026213316009803716,
0.40695005638233056,0.1570689649371087,0.002850097106465636,
0.4187457091310552,0.16486513296194655,0.0028680516386117064,
0.43054136477084554,0.1745583961604136,0.0029833032185327827,
0.44233701628054195,0.18210185670095852,0.003166204958354436,
0.45413267192033235,0.196072062250498,0.003287627515615465,
0.46592832343002877,0.20435569114583974,0.0034612890916422387,
0.4777239790698191,0.21157434823705082,0.003491534224391331,
0.4895196347096095,0.2216870381614144,0.00366428305086669,
0.5013152862193059,0.2278668960194451,0.003801086412082861,
0.5131109418590963,0.24623739617307744,0.0036736109084265847,
0.5249065933687928,0.25283529275230043,0.00376898595384017,
0.5367022490085831,0.2616494091401302,0.0037693279985817575,
0.5484979005182795,0.2638063243064536,0.003899244626238012,
0.56029355615807,0.28303167094433584,0.003953143368754667,
0.5720892117978603,0.28562782736782394,0.004040386504524812,
0.5838848633075567,0.3090098816334336,0.0041328941851196494,
0.5956805189473471,0.31978786543205595,0.00425868240889711,
0.6074761704570435,0.33002028043787635,0.004349188788611242,
0.619271826096834,0.338435883099585,0.0044178071326428665,
0.6310674776065304,0.3393637835462482,0.004532632734265861,
0.6428631332463207,0.35421954698427693,0.004596003450543568,
0.6546587847560171,0.3712763821691227,0.004743312214245177,
0.6664544403958076,0.3846400984306182,0.004827953975965476,
0.6782500960355979,0.39151984253845096,0.004931669230127811,
0.6900457475452944,0.40439200179786217,0.005050885262186037,
0.7018414031850847,0.41520723913388463,0.005114288064580867,
0.7136370546947811,0.4418559633406671,0.005271544022276226,
0.7254327103345716,0.4484597866348644,0.005373975763556907,
0.7372283618442679,0.45666347055516976,0.00545050338357612,
0.7490240174840583,0.4624961287187498,0.005624297817943154,
0.7608196689937547,0.4765796661563753,0.005664042213853847,
0.7726153246335451,0.47839762446827605,0.005799773869447945,
0.7844109802733354,0.4983451531893588,0.0059843572236945594,
0.7962066317830319,0.5239460530401057,0.005997242754061725,
0.8080022874228223,0.519874625584992,0.006197094145573722,
0.8197979389325186,0.5371195646954884,0.006223587306624257,
0.8315935945723091,0.5523125976662553,0.006414514192473519,
0.8433892460820055,0.5555526339762757,0.0065449556509523926,
0.8551849017217958,0.5728850789060227,0.0065819173165425965,
0.8669805532314924,0.5776728352848092,0.006763129716354069,
0.8787762088712826,0.5931722388047495,0.006858276443095262,
0.8905718645110731,0.6055221070393919,0.007005289526920933,
0.9023675160207696,0.6192293749041566,0.00713844460796618,
0.9141631716605598,0.6331831899769554,0.007202496702758173,
0.9259588231702564,0.6483709475408496,0.007383347030043476,
0.9377544788100467,0.6597743493978239,0.0075160720801725695,
0.9495501303197431,0.6674306607250242,0.007640046292182528,
0.9613457859595336,0.6888808793656059,0.007713259741603552,
0.9731414374692299,0.6701716689982226,0.007888459525526534,
0.9849370931090203,0.7038464023219633,0.007982497743494197,
0.9967327487488107,0.717899028788481,0.008129277109425903,
1.008528400258507,0.7244169466527761,0.00824637035551971,
1.0203240558982976,0.7376719118549092,0.008365549202445236,
1.032119707407994,0.751250961868433,0.008517828937037203,
1.0439153630477842,0.7727876189121716,0.008615503408766184,
1.0557110145574806,0.7863270430440744,0.008760804420768643,
1.067506670197271,0.7812927352046118,0.008923043618028934,
1.0793023217069675,0.7934636916274964,0.008991683079822737,
1.091097977346758,0.8196185710680468,0.009200319982643694,
1.1028936329865482,0.8363446864894997,0.009222748024279147,
1.1146892844962446,0.8460073116638752,0.00948960698645122,
1.126484940136035,0.8285153419241231,0.009539461422915093,
1.1382805916457315,0.8568508338475126,0.009694376328785404,
1.1500762472855217,0.8515098366434942,0.010077883633223112,
1.1618718987952181,0.9144302970472085,0.010377105037187091,
1.1736675544350086,0.9076062908771809,0.010504951699869288,
1.1854632059447052,0.9215592991849274,0.01074579043853384,
1.1972588615844955,0.9162781939219018,0.010820520958385293,
1.2090545172242857,0.9142900514084417,0.011071207088510615,
1.2208501687339823,0.9359085844364501,0.01119195761038878,
1.2326458243737726,0.9546123456515007,0.011374193373031877,
1.2444414758834692,0.9692067253886874,0.01158471644822199,
1.2562371315232594,0.9655512844492355,0.011754019571184757,
1.2680327830329559,0.9720110758770865,0.01198684254696793,
1.2798284386727463,0.987408402271143,0.012112743383358248,
1.2916240901824425,1.002753162745809,0.012365350370492597,
1.303419745822233,1.0302546668434676,0.01257116394501122,
1.3152154014620232,1.012497573639014,0.012769969881626217,
1.3270110529717198,1.0022674554674678,0.01291266237739142,
1.33880670861151,1.0445555004038518,0.013183578834244186,
1.3506023601212067,1.0403869495891942,0.013286586894820556,
1.362398015760997,1.0453561687275126,0.013566183244063515,
1.3741936672706934,1.0406131673301657,0.013686301570971789,
1.385989322910484,1.1006028474473402,0.01397993585677712,
1.3977849744201802,1.109801518833422,0.014118893712235726,
1.4095806300599707,1.0989624181182671,0.014287012096157006,
1.421376285699761,1.1133569151649616,0.014611264858645997,
1.4331719372094576,1.113779306814883,0.014660835709443971,
1.4449675928492478,1.1416623353942692,0.015075704858904228,
1.4567632443589442,1.100394869256022,0.015023545957357812,
1.4685588999987345,1.1275331415965115,0.015221541977328846,
1.480354551508431,1.1629935053706755,0.015395244984933318,
1.4921502071482213,1.159937528853845,0.015675005571945306,
1.5039458627880118,1.1735191318835425,0.015860494246741786,
1.5157415142977082,1.1941811227290393,0.016009528399780294,
1.5275371699374987,1.1800196241422556,0.01636788182393094,
1.5393328214471949,1.2313723912362873,0.016447971888229145,
1.5511284770869855,1.2161448653002431,0.01650460648385448,
1.5629241285966817,1.2290493577977564,0.016789546876954414,
1.5747197842364722,1.220582200262892,0.016938387239806747,
1.5865154357461686,1.2392973727268353,0.017280002301244553,
1.598311091385959,1.23580449268758,0.01733845534485069,
1.6101067470257493,1.2478195918007442,0.017537970556467487,
1.6219023985354457,1.2670662531934271,0.017772417254981458,
1.6336980541752362,1.303118782580901,0.017906497276314184,
1.6454937056849326,1.282759272236304,0.01814159188591732,
1.6572893613247228,1.3013811025987916,0.018227490475737816,
1.6690850128344195,1.3122469328123596,0.0186672588450733,
1.68088066847421,1.3015542627350536,0.018797044691249723,
1.692676319983906,1.3145081695607699,0.018817834769372394,
1.7044719756236968,1.301698178191057,0.01903947786032424,
1.716267631263487,1.3352236947320508,0.01933113432224348,
1.7280632827731834,1.307532213866016,0.019621729849533066,
1.7398589384129737,1.3319688799745428,0.019723000335431735,
1.7516545899226703,1.3303543906412896,0.019803563061734104,
1.7634502455624605,1.410333971652495,0.020110409184873466,
1.7752458970721572,1.3501633735046652,0.020399206350945664,
1.7870415527119474,1.3434246991605128,0.020605271008820043,
1.7988372042216438,1.3536329405525418,0.020699539476310147,
1.810632859861434,1.35048080840064,0.020947300979951084,
1.8224285155012245,1.403159493396063,0.021291156258537728,
1.834224167010921,1.4145380668886438,0.02133859500061458,
1.8460198226507114,1.4031413359349372,0.02168072756609403,
1.8578154741604076,1.3900228244926334,0.02166689528214898,
1.8696111298001983,1.4107879429790857,0.022202754782132725,
1.8814067813098945,1.4220386501676627,0.022334955169316814,
1.893202436949685,1.4444858906464686,0.022608874855913258,
1.9049980884593813,1.4093382093214375,0.022611063079350586,
1.9167937440991718,1.4503868544629583,0.02286211032669754,
1.928589399738962,1.4464745271903177,0.023428691446426682,
1.9403850512486587,1.4598833224914205,0.023209648264246804,
1.952180706888449,1.410794165063971,0.0235970894134673,
1.9639763583981453,1.4725596566621153,0.023931358229469006,
1.9757720140379356,1.4431745865546504,0.024056364603148136,
1.9875676655476322,1.4489077193379218,0.024279889527829685,
1.9993633211874227,1.491349912909827,0.024609587403025046,
2.011158972697119,1.4684043116897045,0.02546173681681307,
2.0229546283369095,1.4610513362096356,0.026120026301637064,
2.0347502839766998,1.4540960990270528,0.02623442892210841,
2.0465459354863964,1.4244958532357979,0.02701957787631354,
2.0583415911261866,1.5088369949666556,0.02704140107065826,
2.070137242635883,1.5416428317133541,0.027929344280003772,
2.081932898275673,1.526693714454463,0.028003716213317282,
2.0937285497853697,1.5506479358266947,0.028522808701624006,
2.10552420542516,1.482766859824411,0.028895052579186762,
2.1173198569348566,1.5555034802729242,0.02926191353244847,
2.129115512574647,1.5246123887873562,0.029722798579802825,
2.1409111682144375,1.4884449051291144,0.0300361793058036,
2.1527068197241337,1.4749974756685895,0.030389638145602516,
2.1645024753639244,1.5330092461530838,0.030895810940550255,
2.1762981268736206,1.5542882081059801,0.031408274686446094,
2.188093782513411,1.5466108563109884,0.0316678713627898,
2.1998894340231074,1.541215632672726,0.03180969365654236,
2.2116850896628977,1.5593997217905435,0.032460276436482575,
2.2234807411725943,1.5961767772139355,0.032908673396490146,
2.2352763968123845,1.5384074701596584,0.032995008880286864,
2.247072052452175,1.5775635024626131,0.03394921850542003,
2.2588677039618714,1.5772111028729123,0.033762896604307355,
2.2706633596016617,1.5886644170703077,0.034608505077940034,
2.2824590111113583,1.6230429973152354,0.034266609901610234,
2.2942546667511485,1.543464728413383,0.03536860436809514,
2.3060503182608447,1.4860878307445085,0.035316017638278345,
2.3178459739006354,1.561409103520216,0.03582303227602373,
2.3296416254103316,1.5912169422580071,0.03663652387321403,
2.3414372810501223,1.6037247365701692,0.03592508096523367,
2.3532329366899125,1.5952198560689705,0.03706706411570473,
2.365028588199609,1.5700514889255635,0.03686151723871073,
2.3768242438393994,1.5662366700118695,0.037452359341503864,
2.3886198953490956,1.5737777011692462,0.038110228610879496,
2.400415550988886,1.58028273472358,0.03789153831310832,
2.4122112024985825,1.6799980740570974,0.038579441365078945,
2.4240068581383727,1.7068711568409451,0.03853025969420515,
2.4358025137781634,1.5485019131296158,0.03920830467393661,
2.4475981652878596,1.6314492911811613,0.039327022991143865,
2.4593938209276502,1.61283486160832,0.039874307542840756,
2.4711894724373464,1.6309478294228825,0.040494257505868166,
2.482985128077137,1.6449082623206184,0.039820635039172846,
2.4947807795868333,1.6410171047726168,0.041246477136141595,
2.5065764352266235,1.6156798301106856,0.0407329342065536,
2.51837208673632,1.5968777865433057,0.041579056995439165,
2.5301677423761104,1.5946912070300183,0.04211873906744555,
2.5419633980159007,1.5690901469561338,0.041642960276246296,
2.5537590495255973,1.564432048998951,0.04266341401838867,
2.5655547051653875,1.6495413657901472,0.04231816254622925,
2.577350356675084,1.632981469927015,0.0432305627399336,
2.5891460123148744,1.63104615970094,0.04327447713108174,
2.600941663824571,1.60355797716796,0.04386599896524811,
2.6127373194643613,1.6845087914545707,0.04462664659263376,
2.624532970974058,1.5884316755533827,0.04394008519307194,
2.6363286266138477,1.644175281670866,0.044787548602127976,
2.6481242822536384,1.5808916268155007,0.044983309447478664,
2.6599199337633346,1.6118123596545648,0.045395209205846415,
2.6717155894031253,1.6488759878252064,0.04619874359785898,
2.6835112409128214,1.6057787955005813,0.04560787639443346,
2.695306896552612,1.5966326847368206,0.04695002340379326,
2.7071025480623083,1.6639147590721204,0.04676806737723451,
2.718898203702099,1.6321205495250601,0.04690026660830716,
2.730693855211795,1.6102392292846204,0.04905837165856032,
2.7424895108515854,1.6480516036776984,0.0503280097755575,
2.754285166491376,1.6313978821071318,0.051864752173670245,
2.7660808180010723,1.6339009033097396,0.051758098909037625,
2.777876473640863,1.4827211572088863,0.05324399049071382,
2.789672125150559,1.7552342586950953,0.05386586478870436,
2.80146778079035,1.589153013209896,0.055132814356355836,
2.813263432300046,1.6500602473026065,0.05599884589150885,
2.8250590879398363,1.6884588385004426,0.055915631584626285,
2.836854739449533,1.6794669579062589,0.057770004390580096,
2.848650395089323,1.5293773348545767,0.057714122660305824,
2.860446050729114,1.7087740604484487,0.05923669355001961,
2.87224170223881,1.7341626866224427,0.059996374243202547,
2.8840373578786007,1.5959937355490124,0.059764741608971376,
2.895833009388297,1.7365317994143683,0.06186392542673942,
2.907628665028087,1.6959252301044805,0.06181489950376756,
2.919424316537784,1.6495162026377328,0.06266906024721897,
2.931219972177574,1.7353939428625351,0.06455484099204252,
2.94301562368727,1.7679743750234738,0.06423543155345522,
2.954811279327061,1.574589476199128,0.06555826110535966,
2.9666069349668516,1.6986036130363196,0.06552121456628952,
2.9784025864765478,1.8018565220966978,0.06653475674083632,
2.9901982421163384,1.6741501748208623,0.0670476166835497,
3.0019938936260346,1.677767211696159,0.06744920258600179,
3.013789549265825,1.659091385046196,0.06576520922651836,
3.0255852007755215,1.5515774302868153,0.06422696239331077,
3.0373808564153117,1.6130639136440004,0.06358767903788853,
3.049176507925008,1.6177298793761712,0.06435685946138187,
3.0609721635647986,1.7224239373927697,0.06378159139319976,
3.0727678192045884,1.6835578204659045,0.06408926354725222,
3.0845634707142855,1.6947983281793335,0.06324332862032916,
3.0963591263540753,1.5138473621988064,0.06374170807438863,
3.1081547778637724,1.6425054886698542,0.06375822960934616,
3.119950433503562,1.7168194983946026,0.063970042673918,
3.131746085013259,1.731219674260355,0.06435400045031656,
3.143541740653049,1.7041201232237795,0.06412959745962023,
3.1553373921627457,1.5518966473804878,0.06412745304412235,
3.167133047802536,1.5894019243488375,0.06423468079107604,
3.178928703442326,1.6935730475578135,0.06472573822991246,
3.1907243549520232,1.6809679012317065,0.0646192239411963,
3.202520010591813,1.566146342385796,0.06523308399368603,
3.21431566210151,1.5800380999155488,0.06548980302983085,
3.2261113177413,1.711048557858778,0.06519709211555104,
3.2379069692509965,1.7415752437258885,0.06600284928372516,
3.2497026248907868,1.4347454616907074,0.06551635910639428,
3.2614982764004834,1.5783587122201246,0.06719531109009605,
3.273293932040273,1.6137543028039878,0.06704333227529542,
3.285089587680064,1.7118209461998724,0.06715928774479525,
3.29688523918976,1.5573682420150672,0.06786094778512998,
3.3086808948295507,1.6534012022497735,0.06759944389446675,
3.320476546339247,1.7231621317134325,0.06874012261455842,
3.3322722019790376,1.5539908254042625,0.06867227919857677,
3.344067853488734,1.585541349331736,0.06905821387327263,
3.3558635091285245,1.7604914854588887,0.0696443694821635,
3.3676591647683147,1.7343942653005007,0.0695363727138593,
3.379454816278011,1.4950774256978299,0.07036507801678588,
3.3912504719178016,1.5276980121407728,0.0708281311500912,
3.403046123427498,1.7649934179934132,0.07098003226118169,
3.4148417790672885,1.653808326066932,0.07204717578504434,
3.4266374305769847,1.4277731131439173,0.07121587634874815,
3.4384330862167753,1.3861451367116662,0.07209152179393963,
3.4502287377264715,1.6043057061196364,0.07210088633687813,
3.4620243933662618,1.6233097531609453,0.07320943990207038,
3.4738200490060525,1.7303174098466798,0.07369940826217368,
3.4856157005157486,1.6788347243175632,0.07321327171074962,
3.4974113561555393,1.6180526025756292,0.0742169602186266,
3.5092070076652355,1.6427007040139752,0.0741206748115886,
3.521002663305026,1.6170745447964783,0.07527420085119714,
3.5327983148147224,1.5357465237102348,0.0749505548972695,
3.544593970454513,1.8553152678246498,0.07542788909055831,
3.5563896219642093,1.664654751351835,0.0769298179344672,
3.5681852776039995,1.8439197261455345,0.07645995487675425,
3.57998093324379,1.4488098365857063,0.07667772504248059,
3.5917765847534864,1.4944938610060658,0.07688582074564114,
3.603572240393277,1.853766858236021,0.0778734536054641,
3.6153678919029733,1.6636745970561384,0.07866460258184531,
3.627163547542764,1.7093282112638093,0.07794717795381013,
3.63895919905246,1.7572750769234113,0.0789916979574495,
3.6507548546922504,1.7404973326699538,0.0791448197834281,
3.662550506201947,1.609110566616792,0.08009697819987818,
3.6743461618417372,1.6007059137015835,0.08025879465613728,
3.6861418174815275,1.6439145140499096,0.07990292434332129,
3.697937468991224,1.5026824929171176,0.08133895497703024,
3.709733124631014,1.661333589141161,0.08112078094560447,
3.721528776140711,1.5594704904885301,0.08199904091034795,
3.7333244317805008,1.6492876763398812,0.08175371359568495,
3.745120083290198,1.7242457331343388,0.08241790079701726,
3.7569157389299876,1.4940782768554586,0.0835861922525394,
3.7687113904396843,1.6654192832759824,0.08371904806514265,
3.780507046079475,1.6783284799461813,0.08343262464166863,
3.7923027017192648,1.5397274553338147,0.08335935108044265,
3.804098353228962,1.6218224723995258,0.08505582971396743,
3.8158940088687516,1.587152267182843,0.08556995985397566,
3.8276896603784487,1.7711222010539012,0.08562537486832408,
3.8394853160182385,1.7625719918637095,0.08562862683005615,
3.8512809675279356,1.655621166685522,0.08616513948423893,
3.8630766231677254,1.5974704981237082,0.0872483802605969,
3.874872274677422,1.6112667811635892,0.08681065716563423,
3.8866679303172122,1.7921483429352645,0.08745290767408945,
3.8984635859570025,1.666483421679328,0.08811932459434542,
3.910259237466699,1.6371600371572703,0.08861730534304374,
3.9220548931064894,1.536608159588482,0.08937023058087368,
3.9338505446161856,1.587059977801307,0.08851781158858466,
3.9456462002559762,1.5534730434014115,0.08999377702772807,
3.9574418517656724,1.5763309639557037,0.09017068560448316,
3.969237507405463,1.7459677925942656,0.09115574238237584,
